orig_book_index	orig_chapter	orig_verse	orig_subverse	order_by	text
66N	7	7		76420	ἐκ φυλῆς Συμεὼν δώδεκα χιλιάδες ἐκ φυλῆς Λευὶ δώδεκα χιλιάδες ἐκ φυλῆς Ἰσσαχὰρ δώδεκα χιλιάδες
66N	7	8		76430	ἐκ φυλῆς Ζαβουλὼν δώδεκα χιλιάδες ἐκ φυλῆς Ἰωσὴφ δώδεκα χιλιάδες ἐκ φυλῆς Βενιαμὶν δώδεκα χιλιάδες ἐσφραγισμένοι
66N	7	9		76440	Μετὰ ταῦτα εἶδον καὶ ἰδοὺ ὄχλος πολύς ὃν ἀριθμῆσαι αὐτὸν οὐδεὶς ἐδύνατο ἐκ παντὸς ἔθνους καὶ φυλῶν καὶ λαῶν καὶ γλωσσῶν ἑστῶτες ἐνώπιον τοῦ θρόνου καὶ ἐνώπιον τοῦ ἀρνίου περιβεβλημένους στολὰς λευκάς καὶ φοίνικες ἐν ταῖς χερσὶν αὐτῶν
66N	7	10		76450	καὶ κράζουσι φωνῇ μεγάλῃ λέγοντες Ἡ σωτηρία τῷ θεῷ ἡμῶν τῷ καθημένῳ ἐπὶ τῷ θρόνῳ καὶ τῷ ἀρνίῳ
66N	7	11		76460	καὶ πάντες οἱ ἄγγελοι εἱστήκεισαν κύκλῳ τοῦ θρόνου καὶ τῶν πρεσβυτέρων καὶ τῶν τεσσάρων ζῴων καὶ ἔπεσαν ἐνώπιον τοῦ θρόνου ἐπὶ τὰ πρόσωπα αὐτῶν καὶ προσεκύνησαν τῷ θεῷ
66N	7	12		76470	λέγοντες Ἀμήν ἡ εὐλογία καὶ ἡ δόξα καὶ ἡ σοφία καὶ ἡ εὐχαριστία καὶ ἡ τιμὴ καὶ ἡ δύναμις καὶ ἡ ἰσχὺς τῷ θεῷ ἡμῶν εἰς τοὺς αἰῶνας τῶν αἰώνων ἀμήν
66N	7	13		76480	Καὶ ἀπεκρίθη εἷς ἐκ τῶν πρεσβυτέρων λέγων μοι Οὗτοι οἱ περιβεβλημένοι τὰς στολὰς τὰς λευκὰς τίνες εἰσὶν καὶ πόθεν ἦλθον
66N	7	14		76490	καὶ εἴρηκα αὐτῷ Κύριέ μου σὺ οἶδας καὶ εἶπέν μοι Οὗτοί εἰσιν οἱ ἐρχόμενοι ἐκ τῆς θλίψεως τῆς μεγάλης καὶ ἔπλυναν τὰς στολὰς αὐτῶν καὶ ἐλεύκαναν αὐτὰς ἐν τῷ αἵματι τοῦ ἀρνίου
66N	7	15		76500	διὰ τοῦτό εἰσιν ἐνώπιον τοῦ θρόνου τοῦ θεοῦ καὶ λατρεύουσιν αὐτῷ ἡμέρας καὶ νυκτὸς ἐν τῷ ναῷ αὐτοῦ καὶ ὁ καθήμενος ἐπὶ τοῦ θρόνου σκηνώσει ἐπ’ αὐτούς
66N	7	16		76510	οὐ πεινάσουσιν ἔτι οὐδὲ διψήσουσιν ἔτι οὐδὲ μὴ πέσῃ ἐπ’ αὐτοὺς ὁ ἥλιος οὐδὲ πᾶν καῦμα
66N	7	17		76520	ὅτι τὸ ἀρνίον τὸ ἀνὰ μέσον τοῦ θρόνου ποιμανεῖ αὐτούς καὶ ὁδηγήσει αὐτοὺς ἐπὶ ζωῆς πηγὰς ὑδάτων καὶ ἐξαλείψει ὁ θεὸς πᾶν δάκρυον ἐκ τῶν ὀφθαλμῶν αὐτῶν
66N	8	1		76530	Καὶ ὅταν ἤνοιξεν τὴν σφραγῖδα τὴν ἑβδόμην ἐγένετο σιγὴ ἐν τῷ οὐρανῷ ὡς ἡμιώριον
66N	8	2		76540	καὶ εἶδον τοὺς ἑπτὰ ἀγγέλους οἳ ἐνώπιον τοῦ θεοῦ ἑστήκασιν καὶ ἐδόθησαν αὐτοῖς ἑπτὰ σάλπιγγες
66N	8	3		76550	Καὶ ἄλλος ἄγγελος ἦλθεν καὶ ἐστάθη ἐπὶ τοῦ θυσιαστηρίου ἔχων λιβανωτὸν χρυσοῦν καὶ ἐδόθη αὐτῷ θυμιάματα πολλὰ ἵνα δώσει ταῖς προσευχαῖς τῶν ἁγίων πάντων ἐπὶ τὸ θυσιαστήριον τὸ χρυσοῦν τὸ ἐνώπιον τοῦ θρόνου
66N	8	4		76560	καὶ ἀνέβη ὁ καπνὸς τῶν θυμιαμάτων ταῖς προσευχαῖς τῶν ἁγίων ἐκ χειρὸς τοῦ ἀγγέλου ἐνώπιον τοῦ θεοῦ
66N	8	5		76570	καὶ εἴληφεν ὁ ἄγγελος τὸν λιβανωτόν καὶ ἐγέμισεν αὐτὸν ἐκ τοῦ πυρὸς τοῦ θυσιαστηρίου καὶ ἔβαλεν εἰς τὴν γῆν καὶ ἐγένοντο βρονταὶ καὶ φωναὶ καὶ ἀστραπαὶ καὶ σεισμός
66N	8	6		76580	Καὶ οἱ ἑπτὰ ἄγγελοι οἱ ἔχοντες τὰς ἑπτὰ σάλπιγγας ἡτοίμασαν αὑτοὺς ἵνα σαλπίσωσιν
66N	8	7		76590	Καὶ ὁ πρῶτος ἐσάλπισεν καὶ ἐγένετο χάλαζα καὶ πῦρ μεμιγμένα ἐν αἵματι καὶ ἐβλήθη εἰς τὴν γῆν καὶ τὸ τρίτον τῆς γῆς κατεκάη καὶ τὸ τρίτον τῶν δένδρων κατεκάη καὶ πᾶς χόρτος χλωρὸς κατεκάη
66N	8	8		76600	Καὶ ὁ δεύτερος ἄγγελος ἐσάλπισεν καὶ ὡς ὄρος μέγα πυρὶ καιόμενον ἐβλήθη εἰς τὴν θάλασσαν καὶ ἐγένετο τὸ τρίτον τῆς θαλάσσης αἷμα
66N	8	9		76610	καὶ ἀπέθανε τὸ τρίτον τῶν κτισμάτων τῶν ἐν τῇ θαλάσσῃ τὰ ἔχοντα ψυχάς καὶ τὸ τρίτον τῶν πλοίων διεφθάρησαν
66N	8	10		76620	Καὶ ὁ τρίτος ἄγγελος ἐσάλπισεν καὶ ἔπεσεν ἐκ τοῦ οὐρανοῦ ἀστὴρ μέγας καιόμενος ὡς λαμπάς καὶ ἔπεσεν ἐπὶ τὸ τρίτον τῶν ποταμῶν καὶ ἐπὶ τὰς πηγὰς τῶν ὑδάτων
66N	8	11		76630	καὶ τὸ ὄνομα τοῦ ἀστέρος λέγεται ὁ Ἄψινθος καὶ ἐγένετο τὸ τρίτον τῶν ὑδάτων εἰς ἄψινθον καὶ πολλοὶ τῶν ἀνθρώπων ἀπέθανον ἐκ τῶν ὑδάτων ὅτι ἐπικράνθησαν
66N	8	12		76640	Καὶ ὁ τέταρτος ἄγγελος ἐσάλπισεν καὶ ἐπλήγη τὸ τρίτον τοῦ ἡλίου καὶ τὸ τρίτον τῆς σελήνης καὶ τὸ τρίτον τῶν ἀστέρων ἵνα σκοτισθῇ τὸ τρίτον αὐτῶν καὶ ἡ ἡμέρα μὴ φάνῃ τὸ τρίτον αὐτῆς καὶ ἡ νὺξ ὁμοίως
66N	8	13		76650	Καὶ εἶδον καὶ ἤκουσα ἑνὸς ἀετοῦ πετομένου ἐν μεσουρανήματι λέγοντος φωνῇ μεγάλῃ Οὐαὶ οὐαὶ οὐαὶ τοὺς κατοικοῦντας ἐπὶ τῆς γῆς ἐκ τῶν λοιπῶν φωνῶν τῆς σάλπιγγος τῶν τριῶν ἀγγέλων τῶν μελλόντων σαλπίζειν
66N	9	1		76660	Καὶ ὁ πέμπτος ἄγγελος ἐσάλπισεν καὶ εἶδον ἀστέρα ἐκ τοῦ οὐρανοῦ πεπτωκότα εἰς τὴν γῆν καὶ ἐδόθη αὐτῷ ἡ κλεὶς τοῦ φρέατος τῆς ἀβύσσου
66N	9	2		76670	καὶ ἤνοιξεν τὸ φρέαρ τῆς ἀβύσσου καὶ ἀνέβη καπνὸς ἐκ τοῦ φρέατος ὡς καπνὸς καμίνου μεγάλης καὶ ἐσκοτώθη ὁ ἥλιος καὶ ὁ ἀὴρ ἐκ τοῦ καπνοῦ τοῦ φρέατος
66N	9	3		76680	καὶ ἐκ τοῦ καπνοῦ ἐξῆλθον ἀκρίδες εἰς τὴν γῆν καὶ ἐδόθη αὐταῖς ἐξουσία ὡς ἔχουσιν ἐξουσίαν οἱ σκορπίοι τῆς γῆς
66N	9	4		76690	καὶ ἐρρέθη αὐταῖς ἵνα μὴ ἀδικήσουσιν τὸν χόρτον τῆς γῆς οὐδὲ πᾶν χλωρὸν οὐδὲ πᾶν δένδρον εἰ μὴ τοὺς ἀνθρώπους οἵτινες οὐκ ἔχουσι τὴν σφραγῖδα τοῦ θεοῦ ἐπὶ τῶν μετώπων
66N	9	5		76700	καὶ ἐδόθη αὐτοῖς ἵνα μὴ ἀποκτείνωσιν αὐτούς ἀλλ’ ἵνα βασανισθήσονται μῆνας πέντε καὶ ὁ βασανισμὸς αὐτῶν ὡς βασανισμὸς σκορπίου ὅταν παίσῃ ἄνθρωπον
66N	9	6		76710	καὶ ἐν ταῖς ἡμέραις ἐκείναις ζητήσουσιν οἱ ἄνθρωποι τὸν θάνατον καὶ οὐ μὴ εὑρήσουσιν αὐτόν καὶ ἐπιθυμήσουσιν ἀποθανεῖν καὶ φεύγει ὁ θάνατος ἀπ’ αὐτῶν
66N	9	7		76720	Καὶ τὰ ὁμοιώματα τῶν ἀκρίδων ὅμοια ἵπποις ἡτοιμασμένοις εἰς πόλεμον καὶ ἐπὶ τὰς κεφαλὰς αὐτῶν ὡς στέφανοι ὅμοιοι χρυσῷ καὶ τὰ πρόσωπα αὐτῶν ὡς πρόσωπα ἀνθρώπων
66N	9	8		76730	καὶ εἶχον τρίχας ὡς τρίχας γυναικῶν καὶ οἱ ὀδόντες αὐτῶν ὡς λεόντων ἦσαν
66N	9	9		76740	καὶ εἶχον θώρακας ὡς θώρακας σιδηροῦς καὶ ἡ φωνὴ τῶν πτερύγων αὐτῶν ὡς φωνὴ ἁρμάτων ἵππων πολλῶν τρεχόντων εἰς πόλεμον
66N	9	10		76750	καὶ ἔχουσιν οὐρὰς ὁμοίας σκορπίοις καὶ κέντρα καὶ ἐν ταῖς οὐραῖς αὐτῶν ἡ ἐξουσία αὐτῶν ἀδικῆσαι τοὺς ἀνθρώπους μῆνας πέντε
66N	9	11		76760	ἔχουσιν ἐπ’ αὐτῶν βασιλέα τὸν ἄγγελον τῆς ἀβύσσου ὄνομα αὐτῷ Ἑβραϊστὶ Ἀβαδδών καὶ ἐν τῇ Ἑλληνικῇ ὄνομα ἔχει Ἀπολλύων
66N	9	12		76770	Ἡ οὐαὶ ἡ μία ἀπῆλθεν ἰδοὺ ἔρχεται ἔτι δύο οὐαὶ μετὰ ταῦτα
66N	9	13		76780	Καὶ ὁ ἕκτος ἄγγελος ἐσάλπισεν καὶ ἤκουσα φωνὴν μίαν ἐκ τῶν κεράτων τοῦ θυσιαστηρίου τοῦ χρυσοῦ τοῦ ἐνώπιον τοῦ θεοῦ
66N	9	14		76790	λέγοντα τῷ ἕκτῳ ἀγγέλῳ ὁ ἔχων τὴν σάλπιγγα Λῦσον τοὺς τέσσαρας ἀγγέλους τοὺς δεδεμένους ἐπὶ τῷ ποταμῷ τῷ μεγάλῳ Εὐφράτῃ
66N	9	15		76800	καὶ ἐλύθησαν οἱ τέσσαρες ἄγγελοι οἱ ἡτοιμασμένοι εἰς τὴν ὥραν καὶ ἡμέραν καὶ μῆνα καὶ ἐνιαυτόν ἵνα ἀποκτείνωσιν τὸ τρίτον τῶν ἀνθρώπων
66N	9	16		76810	καὶ ὁ ἀριθμὸς τῶν στρατευμάτων τοῦ ἱππικοῦ δισμυριάδες μυριάδων ἤκουσα τὸν ἀριθμὸν αὐτῶν
66N	9	17		76820	καὶ οὕτως εἶδον τοὺς ἵππους ἐν τῇ ὁράσει καὶ τοὺς καθημένους ἐπ’ αὐτῶν ἔχοντας θώρακας πυρίνους καὶ ὑακινθίνους καὶ θειώδεις καὶ αἱ κεφαλαὶ τῶν ἵππων ὡς κεφαλαὶ λεόντων καὶ ἐκ τῶν στομάτων αὐτῶν ἐκπορεύεται πῦρ καὶ καπνὸς καὶ θεῖον
66N	9	18		76830	ἀπὸ τῶν τριῶν πληγῶν τούτων ἀπεκτάνθησαν τὸ τρίτον τῶν ἀνθρώπων ἐκ τοῦ πυρὸς καὶ τοῦ καπνοῦ καὶ τοῦ θείου τοῦ ἐκπορευομένου ἐκ τῶν στομάτων αὐτῶν
66N	9	19		76840	ἡ γὰρ ἐξουσία τῶν ἵππων ἐν τῷ στόματι αὐτῶν ἐστιν καὶ ἐν ταῖς οὐραῖς αὐτῶν αἱ γὰρ οὐραὶ αὐτῶν ὅμοιαι ὄφεσιν ἔχουσαι κεφαλάς καὶ ἐν αὐταῖς ἀδικοῦσιν
66N	9	20		76850	Καὶ οἱ λοιποὶ τῶν ἀνθρώπων οἳ οὐκ ἀπεκτάνθησαν ἐν ταῖς πληγαῖς ταύταις οὐδὲ μετενόησαν ἐκ τῶν ἔργων τῶν χειρῶν αὐτῶν ἵνα μὴ προσκυνήσουσιν τὰ δαιμόνια καὶ τὰ εἴδωλα τὰ χρυσᾶ καὶ τὰ ἀργυρᾶ καὶ τὰ χαλκᾶ καὶ τὰ λίθινα καὶ τὰ ξύλινα ἃ οὔτε βλέπειν δύνανται οὔτε ἀκούειν οὔτε περιπατεῖν
66N	9	21		76860	καὶ οὐ μετενόησαν ἐκ τῶν φόνων αὐτῶν οὔτε ἐκ τῶν φαρμάκων αὐτῶν οὔτε ἐκ τῆς πορνείας αὐτῶν οὔτε ἐκ τῶν κλεμμάτων αὐτῶν
66N	10	1		76870	Καὶ εἶδον ἄλλον ἄγγελον ἰσχυρὸν καταβαίνοντα ἐκ τοῦ οὐρανοῦ περιβεβλημένον νεφέλην καὶ ἡ ἶρις ἐπὶ τὴν κεφαλὴν αὐτοῦ καὶ τὸ πρόσωπον αὐτοῦ ὡς ὁ ἥλιος καὶ οἱ πόδες αὐτοῦ ὡς στῦλοι πυρός
66N	10	2		76880	καὶ ἔχων ἐν τῇ χειρὶ αὐτοῦ βιβλαρίδιον ἠνεῳγμένον καὶ ἔθηκεν τὸν πόδα αὐτοῦ τὸν δεξιὸν ἐπὶ τῆς θαλάσσης τὸν δὲ εὐώνυμον ἐπὶ τῆς γῆς
66N	10	3		76890	καὶ ἔκραξεν φωνῇ μεγάλῃ ὥσπερ λέων μυκᾶται καὶ ὅτε ἔκραξεν ἐλάλησαν αἱ ἑπτὰ βρονταὶ τὰς ἑαυτῶν φωνάς
66N	10	4		76900	καὶ ὅτε ἐλάλησαν αἱ ἑπτὰ βρονταί ἤμελλον γράφειν καὶ ἤκουσα φωνὴν ἐκ τοῦ οὐρανοῦ λέγουσαν Σφράγισον ἃ ἐλάλησαν αἱ ἑπτὰ βρονταί καὶ μὴ αὐτὰ γράψῃς
66N	10	5		76910	καὶ ὁ ἄγγελος ὃν εἶδον ἑστῶτα ἐπὶ τῆς θαλάσσης καὶ ἐπὶ τῆς γῆς ἦρεν τὴν χεῖρα αὐτοῦ τὴν δεξιὰν εἰς τὸν οὐρανόν
66N	10	6		76920	καὶ ὤμοσεν τῷ ζῶντι εἰς τοὺς αἰῶνας τῶν αἰώνων ὃς ἔκτισεν τὸν οὐρανὸν καὶ τὰ ἐν αὐτῷ καὶ τὴν γῆν καὶ τὰ ἐν αὐτῇ καὶ τὴν θάλασσαν καὶ τὰ ἐν αὐτῇ ὅτι χρόνος οὐκέτι ἔσται
66N	10	7		76930	ἀλλ’ ἐν ταῖς ἡμέραις τῆς φωνῆς τοῦ ἑβδόμου ἀγγέλου ὅταν μέλλῃ σαλπίζειν καὶ ἐτελέσθη τὸ μυστήριον τοῦ θεοῦ ὡς εὐηγγέλισεν τοὺς ἑαυτοῦ δούλους τοὺς προφήτας
66N	10	8		76940	Καὶ ἡ φωνὴ ἣν ἤκουσα ἐκ τοῦ οὐρανοῦ πάλιν λαλοῦσαν μετ’ ἐμοῦ καὶ λέγουσαν Ὕπαγε λάβε τὸ βιβλίον τὸ ἠνεῳγμένον ἐν τῇ χειρὶ τοῦ ἀγγέλου τοῦ ἑστῶτος ἐπὶ τῆς θαλάσσης καὶ ἐπὶ τῆς γῆς
66N	10	9		76950	καὶ ἀπῆλθα πρὸς τὸν ἄγγελον λέγων αὐτῷ δοῦναί μοι τὸ βιβλαρίδιον καὶ λέγει μοι Λάβε καὶ κατάφαγε αὐτό καὶ πικρανεῖ σου τὴν κοιλίαν ἀλλ’ ἐν τῷ στόματί σου ἔσται γλυκὺ ὡς μέλι
66N	10	10		76960	καὶ ἔλαβον τὸ βιβλαρίδιον ἐκ τῆς χειρὸς τοῦ ἀγγέλου καὶ κατέφαγον αὐτό καὶ ἦν ἐν τῷ στόματί μου ὡς μέλι γλυκύ καὶ ὅτε ἔφαγον αὐτό ἐπικράνθη ἡ κοιλία μου
66N	10	11		76970	Καὶ λέγουσίν μοι Δεῖ σε πάλιν προφητεῦσαι ἐπὶ λαοῖς καὶ ἔθνεσιν καὶ γλώσσαις καὶ βασιλεῦσιν πολλοῖς
66N	11	1		76980	Καὶ ἐδόθη μοι κάλαμος ὅμοιος ῥάβδῳ λέγων Ἔγειρε καὶ μέτρησον τὸν ναὸν τοῦ θεοῦ καὶ τὸ θυσιαστήριον καὶ τοὺς προσκυνοῦντας ἐν αὐτῷ
66N	11	2		76990	καὶ τὴν αὐλὴν τὴν ἔξωθεν τοῦ ναοῦ ἔκβαλε ἔξωθεν καὶ μὴ αὐτὴν μετρήσῃς ὅτι ἐδόθη τοῖς ἔθνεσιν καὶ τὴν πόλιν τὴν ἁγίαν πατήσουσιν μῆνας τεσσεράκοντα δύο
66N	11	3		77000	καὶ δώσω τοῖς δυσὶν μάρτυσίν μου καὶ προφητεύσουσιν ἡμέρας χιλίας διακοσίας ἑξήκοντα περιβεβλημένοι σάκκους
66N	11	4		77010	Οὗτοί εἰσιν αἱ δύο ἐλαῖαι καὶ αἱ δύο λυχνίαι αἱ ἐνώπιον τοῦ κυρίου τῆς γῆς ἑστῶτες
66N	11	5		77020	καὶ εἴ τις αὐτοὺς θέλει ἀδικῆσαι πῦρ ἐκπορεύεται ἐκ τοῦ στόματος αὐτῶν καὶ κατεσθίει τοὺς ἐχθροὺς αὐτῶν καὶ εἴ τις θελήσῃ αὐτοὺς ἀδικῆσαι οὕτως δεῖ αὐτὸν ἀποκτανθῆναι
